,Year,Month,Day,Hour,DHI 散射,DNI 直射,GHI
,2020,5,1,0,0,0,0
,2020,5,1,1,0,0,0
,2020,5,1,2,0,0,0
,2020,5,1,3,0,0,0
,2020,5,1,4,0,0,0
,2020,5,1,5,0,0,0
,2020,5,1,6,45,99,58
,2020,5,1,7,118,341,229
,2020,5,1,8,163,508,420
,2020,5,1,9,192,615,601
,2020,5,1,10,208,680,746
,2020,5,1,11,229,698,838
,2020,5,1,12,232,711,877
,2020,5,1,13,231,704,858
,2020,5,1,14,232,657,775
,2020,5,1,15,214,604,647
,2020,5,1,16,187,515,480
,2020,5,1,17,144,384,296
,2020,5,1,18,77,191,116
,2020,5,1,19,3,4,3
,2020,5,1,20,0,0,0
,2020,5,1,21,0,0,0
,2020,5,1,22,0,0,0
,2020,5,1,23,0,0,0
,2020,5,2,0,0,0,0
,2020,5,2,1,0,0,0
,2020,5,2,2,0,0,0
,2020,5,2,3,0,0,0
,2020,5,2,4,0,0,0
,2020,5,2,5,0,0,0
,2020,5,2,6,47,93,60
,2020,5,2,7,127,304,226
,2020,5,2,8,181,457,414
,2020,5,2,9,219,556,590
,2020,5,2,10,246,616,735
,2020,5,2,11,279,624,825
,2020,5,2,12,290,627,860
,2020,5,2,13,287,619,840
,2020,5,2,14,296,563,763
,2020,5,2,15,270,513,639
,2020,5,2,16,229,436,479
,2020,5,2,17,170,315,296
,2020,5,2,18,86,145,116
,2020,5,2,19,3,3,3
,2020,5,2,20,0,0,0
,2020,5,2,21,0,0,0
,2020,5,2,22,0,0,0
,2020,5,2,23,0,0,0
,2020,5,3,0,0,0,0
,2020,5,3,1,0,0,0
,2020,5,3,2,0,0,0
,2020,5,3,3,0,0,0
,2020,5,3,4,0,0,0
,2020,5,3,5,0,0,0
,2020,5,3,6,13,0,13
,2020,5,3,7,82,0,82
,2020,5,3,8,202,41,222
,2020,5,3,9,217,12,225
,2020,5,3,10,376,97,453
,2020,5,3,11,428,253,650
,2020,5,3,12,382,430,773
,2020,5,3,13,370,436,761
,2020,5,3,14,377,413,721
,2020,5,3,15,327,274,525
,2020,5,3,16,242,276,401
,2020,5,3,17,164,144,221
,2020,5,3,18,91,54,103
,2020,5,3,19,2,0,2
,2020,5,3,20,0,0,0
,2020,5,3,21,0,0,0
,2020,5,3,22,0,0,0
,2020,5,3,23,0,0,0
,2020,5,4,0,0,0,0
,2020,5,4,1,0,0,0
,2020,5,4,2,0,0,0
,2020,5,4,3,0,0,0
,2020,5,4,4,0,0,0
,2020,5,4,5,0,0,0
,2020,5,4,6,10,0,10
,2020,5,4,7,43,0,43
,2020,5,4,8,119,0,119
,2020,5,4,9,178,3,180
,2020,5,4,10,278,18,292
,2020,5,4,11,397,57,447
,2020,5,4,12,455,124,568
,2020,5,4,13,440,104,533
,2020,5,4,14,407,134,518
,2020,5,4,15,341,151,451
,2020,5,4,16,241,285,406
,2020,5,4,17,144,338,280
,2020,5,4,18,78,150,110
,2020,5,4,19,8,18,9
,2020,5,4,20,0,0,0
,2020,5,4,21,0,0,0
,2020,5,4,22,0,0,0
,2020,5,4,23,0,0,0
,2020,5,5,0,0,0,0
,2020,5,5,1,0,0,0
,2020,5,5,2,0,0,0
,2020,5,5,3,0,0,0
,2020,5,5,4,0,0,0
,2020,5,5,5,0,0,0
,2020,5,5,6,49,221,81
,2020,5,5,7,108,444,258
,2020,5,5,8,147,590,453
,2020,5,5,9,170,691,637
,2020,5,5,10,185,750,785
,2020,5,5,11,174,817,895
,2020,5,5,12,173,837,939
,2020,5,5,13,319,589,849
,2020,5,5,14,294,560,762
,2020,5,5,15,262,475,607
,2020,5,5,16,199,466,469
,2020,5,5,17,166,155,229
,2020,5,5,18,67,330,139
,2020,5,5,19,9,30,10
,2020,5,5,20,0,0,0
,2020,5,5,21,0,0,0
,2020,5,5,22,0,0,0
,2020,5,5,23,0,0,0
,2020,5,6,0,0,0,0
,2020,5,6,1,0,0,0
,2020,5,6,2,0,0,0
,2020,5,6,3,0,0,0
,2020,5,6,4,0,0,0
,2020,5,6,5,0,0,0
,2020,5,6,6,54,109,70
,2020,5,6,7,90,0,90
,2020,5,6,8,146,0,146
,2020,5,6,9,205,608,617
,2020,5,6,10,222,674,763
,2020,5,6,11,438,202,617
,2020,5,6,12,461,191,637
,2020,5,6,13,419,334,720
,2020,5,6,14,396,274,626
,2020,5,6,15,344,166,465
,2020,5,6,16,213,23,227
,2020,5,6,17,101,0,101
,2020,5,6,18,78,31,85
,2020,5,6,19,8,13,9
,2020,5,6,20,0,0,0
,2020,5,6,21,0,0,0
,2020,5,6,22,0,0,0
,2020,5,6,23,0,0,0
,2020,5,7,0,0,0,0
,2020,5,7,1,0,0,0
,2020,5,7,2,0,0,0
,2020,5,7,3,0,0,0
,2020,5,7,4,0,0,0
,2020,5,7,5,0,0,0
,2020,5,7,6,6,0,6
,2020,5,7,7,21,0,21
,2020,5,7,8,28,0,28
,2020,5,7,9,89,0,89
,2020,5,7,10,187,6,192
,2020,5,7,11,269,14,282
,2020,5,7,12,312,18,329
,2020,5,7,13,450,216,645
,2020,5,7,14,393,81,461
,2020,5,7,15,324,67,372
,2020,5,7,16,208,19,220
,2020,5,7,17,164,70,193
,2020,5,7,18,12,0,12
,2020,5,7,19,3,0,3
,2020,5,7,20,0,0,0
,2020,5,7,21,0,0,0
,2020,5,7,22,0,0,0
,2020,5,7,23,0,0,0
,2020,5,8,0,0,0,0
,2020,5,8,1,0,0,0
,2020,5,8,2,0,0,0
,2020,5,8,3,0,0,0
,2020,5,8,4,0,0,0
,2020,5,8,5,0,0,0
,2020,5,8,6,6,0,6
,2020,5,8,7,52,0,52
,2020,5,8,8,97,0,97
,2020,5,8,9,175,3,177
,2020,5,8,10,163,3,166
,2020,5,8,11,165,5,169
,2020,5,8,12,268,14,281
,2020,5,8,13,227,11,237
,2020,5,8,14,234,11,244
,2020,5,8,15,61,0,61
,2020,5,8,16,48,0,48
,2020,5,8,17,44,0,44
,2020,5,8,18,7,0,7
,2020,5,8,19,3,0,3
,2020,5,8,20,0,0,0
,2020,5,8,21,0,0,0
,2020,5,8,22,0,0,0
,2020,5,8,23,0,0,0
,2020,5,9,0,0,0,0
,2020,5,9,1,0,0,0
,2020,5,9,2,0,0,0
,2020,5,9,3,0,0,0
,2020,5,9,4,0,0,0
,2020,5,9,5,0,0,0
,2020,5,9,6,13,0,13
,2020,5,9,7,24,0,24
,2020,5,9,8,108,0,108
,2020,5,9,9,53,0,53
,2020,5,9,10,305,25,325
,2020,5,9,11,423,80,494
,2020,5,9,12,449,90,533
,2020,5,9,13,441,94,526
,2020,5,9,14,353,39,386
,2020,5,9,15,342,106,419
,2020,5,9,16,241,50,270
,2020,5,9,17,168,81,202
,2020,5,9,18,78,8,79
,2020,5,9,19,4,0,4
,2020,5,9,20,0,0,0
,2020,5,9,21,0,0,0
,2020,5,9,22,0,0,0
,2020,5,9,23,0,0,0
,2020,5,10,0,0,0,0
,2020,5,10,1,0,0,0
,2020,5,10,2,0,0,0
,2020,5,10,3,0,0,0
,2020,5,10,4,0,0,0
,2020,5,10,5,0,0,0
,2020,5,10,6,56,323,109
,2020,5,10,7,91,603,304
,2020,5,10,8,114,743,509
,2020,5,10,9,131,815,692
,2020,5,10,10,146,853,838
,2020,5,10,11,158,873,936
,2020,5,10,12,161,878,973
,2020,5,10,13,156,879,955
,2020,5,10,14,147,861,874
,2020,5,10,15,132,834,745
,2020,5,10,16,121,763,571
,2020,5,10,17,103,642,372
,2020,5,10,18,85,131,115
,2020,5,10,19,15,0,15
,2020,5,10,20,0,0,0
,2020,5,10,21,0,0,0
,2020,5,10,22,0,0,0
,2020,5,10,23,0,0,0
,2020,5,11,0,0,0,0
,2020,5,11,1,0,0,0
,2020,5,11,2,0,0,0
,2020,5,11,3,0,0,0
,2020,5,11,4,0,0,0
,2020,5,11,5,0,0,0
,2020,5,11,6,54,376,116
,2020,5,11,7,132,257,223
,2020,5,11,8,90,832,534
,2020,5,11,9,101,895,719
,2020,5,11,10,110,924,860
,2020,5,11,11,118,931,951
,2020,5,11,12,122,931,984
,2020,5,11,13,127,915,960
,2020,5,11,14,332,457,719
,2020,5,11,15,120,847,745
,2020,5,11,16,230,34,250
,2020,5,11,17,130,454,321
,2020,5,11,18,78,0,78
,2020,5,11,19,16,0,16
,2020,5,11,20,0,0,0
,2020,5,11,21,0,0,0
,2020,5,11,22,0,0,0
,2020,5,11,23,0,0,0
,2020,5,12,0,0,0,0
,2020,5,12,1,0,0,0
,2020,5,12,2,0,0,0
,2020,5,12,3,0,0,0
,2020,5,12,4,0,0,0
,2020,5,12,5,0,0,0
,2020,5,12,6,43,491,126
,2020,5,12,7,68,720,325
,2020,5,12,8,85,828,529
,2020,5,12,9,101,883,712
,2020,5,12,10,114,914,858
,2020,5,12,11,118,937,958
,2020,5,12,12,123,943,998
,2020,5,12,13,125,933,976
,2020,5,12,14,131,896,891
,2020,5,12,15,126,853,757
,2020,5,12,16,116,783,582
,2020,5,12,17,99,665,380
,2020,5,12,18,70,455,178
,2020,5,12,19,17,72,21
,2020,5,12,20,0,0,0
,2020,5,12,21,0,0,0
,2020,5,12,22,0,0,0
,2020,5,12,23,0,0,0
,2020,5,13,0,0,0,0
,2020,5,13,1,0,0,0
,2020,5,13,2,0,0,0
,2020,5,13,3,0,0,0
,2020,5,13,4,0,0,0
,2020,5,13,5,0,0,0
,2020,5,13,6,54,326,110
,2020,5,13,7,92,573,298
,2020,5,13,8,117,707,498
,2020,5,13,9,137,776,675
,2020,5,13,10,154,813,817
,2020,5,13,11,164,834,912
,2020,5,13,12,175,827,944
,2020,5,13,13,358,524,838
,2020,5,13,14,290,584,786
,2020,5,13,15,280,448,611
,2020,5,13,16,257,252,408
,2020,5,13,17,174,165,244
,2020,5,13,18,86,35,94
,2020,5,13,19,12,29,13
,2020,5,13,20,0,0,0
,2020,5,13,21,0,0,0
,2020,5,13,22,0,0,0
,2020,5,13,23,0,0,0
,2020,5,14,0,0,0,0
,2020,5,14,1,0,0,0
,2020,5,14,2,0,0,0
,2020,5,14,3,0,0,0
,2020,5,14,4,0,0,0
,2020,5,14,5,0,0,0
,2020,5,14,6,58,171,88
,2020,5,14,7,121,381,259
,2020,5,14,8,174,486,437
,2020,5,14,9,195,605,616
,2020,5,14,10,217,663,758
,2020,5,14,11,212,729,866
,2020,5,14,12,220,737,907
,2020,5,14,13,222,729,890
,2020,5,14,14,224,685,807
,2020,5,14,15,287,432,609
,2020,5,14,16,241,341,445
,2020,5,14,17,167,383,331
,2020,5,14,18,101,202,149
,2020,5,14,19,13,18,14
,2020,5,14,20,0,0,0
,2020,5,14,21,0,0,0
,2020,5,14,22,0,0,0
,2020,5,14,23,0,0,0
,2020,5,15,0,0,0,0
,2020,5,15,1,0,0,0
,2020,5,15,2,0,0,0
,2020,5,15,3,0,0,0
,2020,5,15,4,0,0,0
,2020,5,15,5,0,0,0
,2020,5,15,6,18,0,18
,2020,5,15,7,50,0,50
,2020,5,15,8,116,0,116
,2020,5,15,9,145,0,145
,2020,5,15,10,241,12,250
,2020,5,15,11,384,41,421
,2020,5,15,12,241,12,252
,2020,5,15,13,361,29,388
,2020,5,15,14,72,0,72
,2020,5,15,15,128,0,128
,2020,5,15,16,135,0,135
,2020,5,15,17,218,160,287
,2020,5,15,18,8,0,8
,2020,5,15,19,3,0,3
,2020,5,15,20,0,0,0
,2020,5,15,21,0,0,0
,2020,5,15,22,0,0,0
,2020,5,15,23,0,0,0
,2020,5,16,0,0,0,0
,2020,5,16,1,0,0,0
,2020,5,16,2,0,0,0
,2020,5,16,3,0,0,0
,2020,5,16,4,0,0,0
,2020,5,16,5,0,0,0
,2020,5,16,6,60,17,63
,2020,5,16,7,198,118,241
,2020,5,16,8,298,219,417
,2020,5,16,9,163,2,165
,2020,5,16,10,156,3,158
,2020,5,16,11,448,130,565
,2020,5,16,12,444,73,513
,2020,5,16,13,462,181,629
,2020,5,16,14,332,474,737
,2020,5,16,15,330,318,567
,2020,5,16,16,224,414,474
,2020,5,16,17,137,532,367
,2020,5,16,18,83,404,182
,2020,5,16,19,23,96,28
,2020,5,16,20,0,0,0
,2020,5,16,21,0,0,0
,2020,5,16,22,0,0,0
,2020,5,16,23,0,0,0
,2020,5,17,0,0,0,0
,2020,5,17,1,0,0,0
,2020,5,17,2,0,0,0
,2020,5,17,3,0,0,0
,2020,5,17,4,0,0,0
,2020,5,17,5,0,0,0
,2020,5,17,6,60,0,60
,2020,5,17,7,146,173,209
,2020,5,17,8,185,13,192
,2020,5,17,9,257,23,273
,2020,5,17,10,312,26,333
,2020,5,17,11,414,62,470
,2020,5,17,12,469,216,671
,2020,5,17,13,460,211,654
,2020,5,17,14,401,79,468
,2020,5,17,15,150,1,151
,2020,5,17,16,184,6,188
,2020,5,17,17,148,10,152
,2020,5,17,18,85,9,87
,2020,5,17,19,10,0,10
,2020,5,17,20,0,0,0
,2020,5,17,21,0,0,0
,2020,5,17,22,0,0,0
,2020,5,17,23,0,0,0
,2020,5,18,0,0,0,0
,2020,5,18,1,0,0,0
,2020,5,18,2,0,0,0
,2020,5,18,3,0,0,0
,2020,5,18,4,0,0,0
,2020,5,18,5,0,0,0
,2020,5,18,6,51,434,131
,2020,5,18,7,84,645,323
,2020,5,18,8,108,749,518
,2020,5,18,9,129,809,697
,2020,5,18,10,144,844,839
,2020,5,18,11,170,838,928
,2020,5,18,12,173,849,969
,2020,5,18,13,167,853,953
,2020,5,18,14,164,829,875
,2020,5,18,15,145,805,748
,2020,5,18,16,121,761,582
,2020,5,18,17,97,675,391
,2020,5,18,18,68,502,194
,2020,5,18,19,23,137,32
,2020,5,18,20,0,0,0
,2020,5,18,21,0,0,0
,2020,5,18,22,0,0,0
,2020,5,18,23,0,0,0
,2020,5,19,0,0,0,0
,2020,5,19,1,0,0,0
,2020,5,19,2,0,0,0
,2020,5,19,3,0,0,0
,2020,5,19,4,0,0,0
,2020,5,19,5,0,0,0
,2020,5,19,6,60,367,128
,2020,5,19,7,94,605,319
,2020,5,19,8,115,731,517
,2020,5,19,9,129,804,695
,2020,5,19,10,139,848,839
,2020,5,19,11,136,884,937
,2020,5,19,12,144,883,973
,2020,5,19,13,149,867,949
,2020,5,19,14,152,834,868
,2020,5,19,15,147,787,739
,2020,5,19,16,128,728,570
,2020,5,19,17,178,80,213
,2020,5,19,18,89,24,95
,2020,5,19,19,23,72,28
,2020,5,19,20,0,0,0
,2020,5,19,21,0,0,0
,2020,5,19,22,0,0,0
,2020,5,19,23,0,0,0
,2020,5,20,0,0,0,0
,2020,5,20,1,0,0,0
,2020,5,20,2,0,0,0
,2020,5,20,3,0,0,0
,2020,5,20,4,0,0,0
,2020,5,20,5,0,0,0
,2020,5,20,6,59,295,115
,2020,5,20,7,106,500,293
,2020,5,20,8,162,532,455
,2020,5,20,9,164,698,656
,2020,5,20,10,180,745,796
,2020,5,20,11,167,816,907
,2020,5,20,12,405,399,780
,2020,5,20,13,380,471,816
,2020,5,20,14,318,533,776
,2020,5,20,15,252,538,657
,2020,5,20,16,270,208,397
,2020,5,20,17,153,458,355
,2020,5,20,18,105,238,165
,2020,5,20,19,18,31,20
,2020,5,20,20,0,0,0
,2020,5,20,21,0,0,0
,2020,5,20,22,0,0,0
,2020,5,20,23,0,0,0
,2020,5,21,0,0,0,0
,2020,5,21,1,0,0,0
,2020,5,21,2,0,0,0
,2020,5,21,3,0,0,0
,2020,5,21,4,0,0,0
,2020,5,21,5,0,0,0
,2020,5,21,6,72,82,87
,2020,5,21,7,178,208,256
,2020,5,21,8,265,299,430
,2020,5,21,9,288,41,317
,2020,5,21,10,346,40,379
,2020,5,21,11,454,178,615
,2020,5,21,12,284,15,299
,2020,5,21,13,464,196,645
,2020,5,21,14,424,190,588
,2020,5,21,15,356,127,452
,2020,5,21,16,74,0,74
,2020,5,21,17,236,141,299
,2020,5,21,18,43,0,43
,2020,5,21,19,11,7,12
,2020,5,21,20,0,0,0
,2020,5,21,21,0,0,0
,2020,5,21,22,0,0,0
,2020,5,21,23,0,0,0
,2020,5,22,0,0,0,0
,2020,5,22,1,0,0,0
,2020,5,22,2,0,0,0
,2020,5,22,3,0,0,0
,2020,5,22,4,0,0,0
,2020,5,22,5,0,0,0
,2020,5,22,6,61,356,129
,2020,5,22,7,96,585,317
,2020,5,22,8,175,496,450
,2020,5,22,9,156,740,680
,2020,5,22,10,181,763,814
,2020,5,22,11,204,765,899
,2020,5,22,12,209,774,938
,2020,5,22,13,385,445,798
,2020,5,22,14,198,750,846
,2020,5,22,15,244,567,673
,2020,5,22,16,161,612,536
,2020,5,22,17,149,491,367
,2020,5,22,18,107,275,179
,2020,5,22,19,25,34,28
,2020,5,22,20,0,0,0
,2020,5,22,21,0,0,0
,2020,5,22,22,0,0,0
,2020,5,22,23,0,0,0
,2020,5,23,0,0,0,0
,2020,5,23,1,0,0,0
,2020,5,23,2,0,0,0
,2020,5,23,3,0,0,0
,2020,5,23,4,0,0,0
,2020,5,23,5,0,0,0
,2020,5,23,6,7,0,7
,2020,5,23,7,163,323,286
,2020,5,23,8,190,455,443
,2020,5,23,9,162,717,671
,2020,5,23,10,151,809,823
,2020,5,23,11,155,846,924
,2020,5,23,12,167,843,961
,2020,5,23,13,212,10,222
,2020,5,23,14,321,24,342
,2020,5,23,15,298,32,322
,2020,5,23,16,124,748,583
,2020,5,23,17,98,666,395
,2020,5,23,18,69,508,202
,2020,5,23,19,27,177,40
,2020,5,23,20,0,0,0
,2020,5,23,21,0,0,0
,2020,5,23,22,0,0,0
,2020,5,23,23,0,0,0
,2020,5,24,0,0,0,0
,2020,5,24,1,0,0,0
,2020,5,24,2,0,0,0
,2020,5,24,3,0,0,0
,2020,5,24,4,0,0,0
,2020,5,24,5,0,0,0
,2020,5,24,6,69,134,95
,2020,5,24,7,103,565,318
,2020,5,24,8,144,590,473
,2020,5,24,9,134,788,694
,2020,5,24,10,140,840,838
,2020,5,24,11,130,891,942
,2020,5,24,12,131,900,981
,2020,5,24,13,130,899,965
,2020,5,24,14,147,844,878
,2020,5,24,15,332,59,377
,2020,5,24,16,267,254,424
,2020,5,24,17,130,501,354
,2020,5,24,18,89,6,91
,2020,5,24,19,29,116,38
,2020,5,24,20,0,0,0
,2020,5,24,21,0,0,0
,2020,5,24,22,0,0,0
,2020,5,24,23,0,0,0
,2020,5,25,0,0,0,0
,2020,5,25,1,0,0,0
,2020,5,25,2,0,0,0
,2020,5,25,3,0,0,0
,2020,5,25,4,0,0,0
,2020,5,25,5,3,0,3
,2020,5,25,6,67,19,71
,2020,5,25,7,107,0,107
,2020,5,25,8,109,0,109
,2020,5,25,9,314,72,365
,2020,5,25,10,395,250,603
,2020,5,25,11,453,138,579
,2020,5,25,12,144,2,146
,2020,5,25,13,466,184,637
,2020,5,25,14,399,317,674
,2020,5,25,15,360,177,495
,2020,5,25,16,239,33,259
,2020,5,25,17,77,0,77
,2020,5,25,18,10,0,10
,2020,5,25,19,4,0,4
,2020,5,25,20,0,0,0
,2020,5,25,21,0,0,0
,2020,5,25,22,0,0,0
,2020,5,25,23,0,0,0
,2020,5,26,0,0,0,0
,2020,5,26,1,0,0,0
,2020,5,26,2,0,0,0
,2020,5,26,3,0,0,0
,2020,5,26,4,0,0,0
,2020,5,26,5,5,0,5
,2020,5,26,6,71,78,86
,2020,5,26,7,91,625,330
,2020,5,26,8,109,746,527
,2020,5,26,9,122,820,706
,2020,5,26,10,131,863,849
,2020,5,26,11,127,900,949
,2020,5,26,12,131,906,988
,2020,5,26,13,132,899,969
,2020,5,26,14,375,378,703
,2020,5,26,15,251,15,262
,2020,5,26,16,124,757,593
,2020,5,26,17,106,649,399
,2020,5,26,18,77,475,205
,2020,5,26,19,29,157,43
,2020,5,26,20,0,0,0
,2020,5,26,21,0,0,0
,2020,5,26,22,0,0,0
,2020,5,26,23,0,0,0
,2020,5,27,0,0,0,0
,2020,5,27,1,0,0,0
,2020,5,27,2,0,0,0
,2020,5,27,3,0,0,0
,2020,5,27,4,0,0,0
,2020,5,27,5,8,17,9
,2020,5,27,6,63,379,138
,2020,5,27,7,95,601,326
,2020,5,27,8,117,721,520
,2020,5,27,9,131,796,700
,2020,5,27,10,140,843,843
,2020,5,27,11,455,193,631
,2020,5,27,12,145,882,981
,2020,5,27,13,147,874,961
,2020,5,27,14,237,696,843
,2020,5,27,15,133,820,759
,2020,5,27,16,254,329,459
,2020,5,27,17,147,435,344
,2020,5,27,18,101,66,119
,2020,5,27,19,24,0,24
,2020,5,27,20,0,0,0
,2020,5,27,21,0,0,0
,2020,5,27,22,0,0,0
,2020,5,27,23,0,0,0
,2020,5,28,0,0,0,0
,2020,5,28,1,0,0,0
,2020,5,28,2,0,0,0
,2020,5,28,3,0,0,0
,2020,5,28,4,0,0,0
,2020,5,28,5,6,26,7
,2020,5,28,6,61,325,127
,2020,5,28,7,137,323,261
,2020,5,28,8,245,174,343
,2020,5,28,9,190,648,652
,2020,5,28,10,274,594,770
,2020,5,28,11,191,776,901
,2020,5,28,12,339,596,904
,2020,5,28,13,198,774,920
,2020,5,28,14,200,738,842
,2020,5,28,15,186,697,719
,2020,5,28,16,166,629,558
,2020,5,28,17,165,350,324
,2020,5,28,18,12,0,12
,2020,5,28,19,5,0,5
,2020,5,28,20,0,0,0
,2020,5,28,21,0,0,0
,2020,5,28,22,0,0,0
,2020,5,28,23,0,0,0
,2020,5,29,0,0,0,0
,2020,5,29,1,0,0,0
,2020,5,29,2,0,0,0
,2020,5,29,3,0,0,0
,2020,5,29,4,0,0,0
,2020,5,29,5,2,0,2
,2020,5,29,6,28,0,28
,2020,5,29,7,142,375,287
,2020,5,29,8,235,68,273
,2020,5,29,9,332,134,428
,2020,5,29,10,378,65,432
,2020,5,29,11,257,13,269
,2020,5,29,12,479,157,628
,2020,5,29,13,302,605,868
,2020,5,29,14,323,523,780
,2020,5,29,15,356,243,542
,2020,5,29,16,277,216,412
,2020,5,29,17,174,299,311
,2020,5,29,18,108,171,155
,2020,5,29,19,21,31,23
,2020,5,29,20,0,0,0
,2020,5,29,21,0,0,0
,2020,5,29,22,0,0,0
,2020,5,29,23,0,0,0
,2020,5,30,0,0,0,0
,2020,5,30,1,0,0,0
,2020,5,30,2,0,0,0
,2020,5,30,3,0,0,0
,2020,5,30,4,0,0,0
,2020,5,30,5,3,2,3
,2020,5,30,6,81,92,100
,2020,5,30,7,180,219,265
,2020,5,30,8,260,317,438
,2020,5,30,9,322,385,598
,2020,5,30,10,367,431,727
,2020,5,30,11,351,530,836
,2020,5,30,12,358,546,877
,2020,5,30,13,396,409,779
,2020,5,30,14,422,242,633
,2020,5,30,15,332,344,596
,2020,5,30,16,279,200,404
,2020,5,30,17,136,0,136
,2020,5,30,18,12,0,12
,2020,5,30,19,5,0,5
,2020,5,30,20,0,0,0
,2020,5,30,21,0,0,0
,2020,5,30,22,0,0,0
,2020,5,30,23,0,0,0
,2020,5,31,0,0,0,0
,2020,5,31,1,0,0,0
,2020,5,31,2,0,0,0
,2020,5,31,3,0,0,0
,2020,5,31,4,0,0,0
,2020,5,31,5,2,0,2
,2020,5,31,6,67,0,67
,2020,5,31,7,15,0,15
,2020,5,31,8,35,0,35
,2020,5,31,9,333,180,463
,2020,5,31,10,239,675,804
,2020,5,31,11,172,830,932
,2020,5,31,12,147,885,988
,2020,5,31,13,133,902,977
,2020,5,31,14,339,484,762
,2020,5,31,15,112,875,784
,2020,5,31,16,98,837,623
,2020,5,31,17,80,762,431
,2020,5,31,18,60,626,234
,2020,5,31,19,29,323,59
,2020,5,31,20,0,0,0
,2020,5,31,21,0,0,0
,2020,5,31,22,0,0,0
,2020,5,31,23,0,0,0
,2020,6,1,0,0,0,0
,2020,6,1,1,0,0,0
,2020,6,1,2,0,0,0
,2020,6,1,3,0,0,0
,2020,6,1,4,0,0,0
,2020,6,1,5,9,34,10
,2020,6,1,6,74,93,93
,2020,6,1,7,97,586,325
,2020,6,1,8,207,397,431
,2020,6,1,9,143,759,687
,2020,6,1,10,164,790,826
,2020,6,1,11,175,810,918
,2020,6,1,12,195,793,949
,2020,6,1,13,214,756,922
,2020,6,1,14,218,716,844
,2020,6,1,15,271,504,659
,2020,6,1,16,283,128,363
,2020,6,1,17,149,5,152
,2020,6,1,18,22,0,22
,2020,6,1,19,8,0,8
,2020,6,1,20,0,0,0
,2020,6,1,21,0,0,0
,2020,6,1,22,0,0,0
,2020,6,1,23,0,0,0
,2020,6,2,0,0,0,0
,2020,6,2,1,0,0,0
,2020,6,2,2,0,0,0
,2020,6,2,3,0,0,0
,2020,6,2,4,0,0,0
,2020,6,2,5,4,2,4
,2020,6,2,6,79,206,122
,2020,6,2,7,128,449,303
,2020,6,2,8,153,612,499
,2020,6,2,9,162,726,683
,2020,6,2,10,161,801,832
,2020,6,2,11,140,871,940
,2020,6,2,12,136,892,986
,2020,6,2,13,128,898,970
,2020,6,2,14,132,869,893
,2020,6,2,15,121,842,770
,2020,6,2,16,111,784,605
,2020,6,2,17,100,679,414
,2020,6,2,18,78,492,217
,2020,6,2,19,34,161,50
,2020,6,2,20,0,0,0
,2020,6,2,21,0,0,0
,2020,6,2,22,0,0,0
,2020,6,2,23,0,0,0
,2020,6,3,0,0,0,0
,2020,6,3,1,0,0,0
,2020,6,3,2,0,0,0
,2020,6,3,3,0,0,0
,2020,6,3,4,0,0,0
,2020,6,3,5,10,25,10
,2020,6,3,6,63,387,143
,2020,6,3,7,93,613,333
,2020,6,3,8,110,740,528
,2020,6,3,9,123,808,703
,2020,6,3,10,133,850,845
,2020,6,3,11,162,835,928
,2020,6,3,12,153,862,974
,2020,6,3,13,141,875,962
,2020,6,3,14,158,820,877
,2020,6,3,15,140,801,759
,2020,6,3,16,118,765,601
,2020,6,3,17,93,699,419
,2020,6,3,18,67,566,228
,2020,6,3,19,32,274,60
,2020,6,3,20,0,0,0
,2020,6,3,21,0,0,0
,2020,6,3,22,0,0,0
,2020,6,3,23,0,0,0
,2020,6,4,0,0,0,0
,2020,6,4,1,0,0,0
,2020,6,4,2,0,0,0
,2020,6,4,3,0,0,0
,2020,6,4,4,0,0,0
,2020,6,4,5,11,31,12
,2020,6,4,6,66,366,142
,2020,6,4,7,100,579,327
,2020,6,4,8,122,698,517
,2020,6,4,9,140,767,690
,2020,6,4,10,154,803,827
,2020,6,4,11,145,855,931
,2020,6,4,12,150,858,967
,2020,6,4,13,155,847,950
,2020,6,4,14,160,809,870
,2020,6,4,15,161,750,741
,2020,6,4,16,181,571,542
,2020,6,4,17,121,560,382
,2020,6,4,18,83,401,198
,2020,6,4,19,35,130,48
,2020,6,4,20,0,0,0
,2020,6,4,21,0,0,0
,2020,6,4,22,0,0,0
,2020,6,4,23,0,0,0
,2020,6,5,0,0,0,0
,2020,6,5,1,0,0,0
,2020,6,5,2,0,0,0
,2020,6,5,3,0,0,0
,2020,6,5,4,0,0,0
,2020,6,5,5,8,12,8
,2020,6,5,6,76,252,128
,2020,6,5,7,128,448,304
,2020,6,5,8,166,565,486
,2020,6,5,9,191,645,655
,2020,6,5,10,205,699,792
,2020,6,5,11,173,798,907
,2020,6,5,12,176,810,948
,2020,6,5,13,176,805,933
,2020,6,5,14,171,786,861
,2020,6,5,15,165,740,738
,2020,6,5,16,152,657,568
,2020,6,5,17,147,460,362
,2020,6,5,18,98,373,205
,2020,6,5,19,38,85,47
,2020,6,5,20,0,0,0
,2020,6,5,21,0,0,0
,2020,6,5,22,0,0,0
,2020,6,5,23,0,0,0
,2020,6,6,0,0,0,0
,2020,6,6,1,0,0,0
,2020,6,6,2,0,0,0
,2020,6,6,3,0,0,0
,2020,6,6,4,0,0,0
,2020,6,6,5,8,17,8
,2020,6,6,6,75,246,127
,2020,6,6,7,131,429,299
,2020,6,6,8,175,539,480
